id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
91,stl#User:Modify User Info->User:Modify User Info->Modify User Info:query user info->query user info:User info page->User info page:Save modified user info->Save modified user info:Invalid input user information,Modify user information,TRAN_NA,6,31,4.4,5,26.4,13
92,stl#User:Modify User Info->User:Modify User Info->Modify User Info:query user info->query user info:User info,Modify user information,TRAN_NA,4,19,6,3,24,6
94,stl#User:Attendance information page->User:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Invalid input user information,Monitor attendance,CTRL,4,24,11,3,44,10
95,stl#User:Attendance information page->User:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance information,Monitor attendance,CTRL,4,24,11,3,44,2
96,stl#User:Attendance information page->User:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance detail information,Monitor attendance,CTRL,4,24,11,3,44,4
97,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Invalid input user information,Monitor attendance,TRAN_NA,6,41,9,5,54,14
98,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance information,Monitor attendance,TRAN_NA,6,41,9,5,54,9
99,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information page->Attendance information page:query attendance detail information->query attendance detail information:Attendance detail information,Monitor attendance,TRAN_NA,6,41,9,5,54,4
100,stl#User:View girls/volunteers attendance button->User:View girls/volunteers attendance button->View girls/volunteers attendance button:query attendance information->query attendance information:Attendance information,Monitor attendance,TRAN_NA,4,25,7.666666667,3,30.66666667,10
103,stl#Volunteer coach:Enter attendance detail page->Volunteer coach:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Duplicate attendance information,Record attendance,TRAN_NA,5,35,3.75,4,18.75,2
104,stl#Volunteer coach:Enter attendance detail page->Volunteer coach:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Attendance Detail,Record attendance,TRAN_NA,5,36,3.5,4,17.5,2
105,stl#Volunteer coach:Enter attendance detail page->Volunteer coach:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:Invalid input attendance information,Record attendance,TRAN_NA,4,26,3.666666667,3,14.66666667,13
106,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Login,Record attendance,TRAN_NA,4,10,3,3,12,13
107,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Duplicate attendance information,Record attendance,TRAN_NA,7,44,3.666666667,6,25.66666667,1
108,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:save attendance detail->save attendance detail:Attendance Detail,Record attendance,TRAN_NA,7,45,3.5,6,24.5,13
109,stl#Volunteer coach:Login page->Volunteer coach:Login page->Login page:validate login information->validate login information:Enter attendance detail page->Enter attendance detail page:validate input attendance info->validate input attendance info:Invalid input attendance information,Record attendance,TRAN_NA,6,35,3.6,5,21.6,9
1,stl#Administrator:user edit page->Administrator:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:display user information->display user information:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information,Activate user,TRAN_NA,9,52,4.5,8,40.5,8
2,stl#Administrator:user edit page->Administrator:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:User,Activate user,TRAN_NA,5,42,4,4,20,15
3,stl#Administrator:user edit page->Administrator:user edit page->user edit page:validate input user information->validate input user information:invalid input information error,Activate user,TRAN_NA,4,14,4,3,16,8
4,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user is already activated error,Activate user,TRAN_NA,4,5,4,3,16,8
5,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:display user information->display user information:user information page->user information page:display user edit page,Activate user,TRAN_NA,11,50,4.9,10,53.9,16
6,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:User,Activate user,TRAN_NA,9,53,4.75,8,42.75,16
7,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:invalid input information error,Activate user,TRAN_NA,8,25,4.857142857,7,38.85714286,9
8,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:activtate the user->activtate the user:activation success message,Activate user,TRAN_NA,5,20,4,4,20,11
9,stl#Administrator:user management page->Administrator:user management page->user management page:check the status of user->check the status of user:activtate the user->activtate the user:User,Activate user,TRAN_NA,5,32,4.25,4,21.25,12
10,stl#Administrator:user information page->Administrator:user information page->user information page:display user edit page->display user edit page:user edit page->user edit page:validate input user information->validate input user information:save input user information->save input user information:display user information->display user information:user information page->user information page:display user edit page,Activate user,TRAN_NA,9,46,4.875,8,43.875,6
