id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
25,stl#User:send students detail->User:send students detail->send students detail:Display page->Display page:Confirmation page->Confirmation page:Homepage,input course preference,CTRL,5,12,NaN,undefined,NaN,7
26,stl#User:send students detail->User:send students detail->send students detail:Display page->Display page:Confirmation page->Confirmation page:Database,input course preference,CTRL,5,13,NaN,undefined,NaN,8
27,stl#User:Select prefer course->User:Select prefer course->Select prefer course:Confirmation page->Confirmation page:Homepage,input course preference,CTRL,4,15,NaN,undefined,NaN,13
28,stl#User:Select prefer course->User:Select prefer course->Select prefer course:Confirmation page->Confirmation page:Database,input course preference,CTRL,4,16,NaN,undefined,NaN,16
29,stl#User:Students course menu->User:Students course menu->Students course menu:Request students detail->Request students detail:Display page->Display page:Confirmation page->Confirmation page:Homepage,input course preference,TRAN_NA,6,17,NaN,undefined,NaN,14
30,stl#User:Students course menu->User:Students course menu->Students course menu:Request students detail->Request students detail:Display page->Display page:Confirmation page->Confirmation page:Database,input course preference,TRAN_NA,6,18,NaN,undefined,NaN,15
31,stl#User:Make some changes->User:Make some changes->Make some changes:course profie page->course profie page:database,insert course detail,TRAN_NA,4,8,NaN,undefined,NaN,14
32,stl#User:Make some changes->User:Make some changes->Make some changes:course profie page->course profie page:Display comfirmation page->Display comfirmation page:Homepage,insert course detail,TRAN_NA,5,8,NaN,undefined,NaN,1
33,stl#User:Course detail page->User:Course detail page->Course detail page:course profie page->course profie page:database,insert course detail,TRAN_NA,4,19,NaN,undefined,NaN,13
34,stl#User:Course detail page->User:Course detail page->Course detail page:course profie page->course profie page:Display comfirmation page->Display comfirmation page:Homepage,insert course detail,TRAN_NA,5,19,NaN,undefined,NaN,13
35,stl#User:Make some changes->User:Make some changes->Make some changes:Confirm button->Confirm button:Update changed information->Update changed information:Display information->Display information:Homepage,set constraints,TRAN_NA,6,7,NaN,undefined,NaN,3
36,stl#User:Constraints management page->User:Constraints management page->Constraints management page:Display constraint details->Display constraint details:Update changed information->Update changed information:Display information->Display information:Homepage,set constraints,TRAN_NA,6,13,NaN,undefined,NaN,15
37,stl#User:Current semeter page->User:Current semeter page->Current semeter page:Display message page->Display message page:Save selected course->Save selected course:Updae lock status->Updae lock status:Database,set current semester course,TRAN_NA,6,16,NaN,undefined,NaN,7
38,stl#User:Current semeter page->User:Current semeter page->Current semeter page:Display message page->Display message page:Save selected course->Save selected course:Updae lock status->Updae lock status:Confirmation page->Confirmation page:Homepage,set current semester course,TRAN_NA,7,22,NaN,undefined,NaN,2
39,stl#User:Current semeter page->User:Current semeter page->Current semeter page:Display message page->Display message page:Save selected course->Save selected course:Database,set current semester course,TRAN_NA,5,13,NaN,undefined,NaN,2
40,stl#User:Save button->User:Save button->Save button:Display message page->Display message page:Save selected course->Save selected course:Updae lock status->Updae lock status:Database,set current semester course,TRAN_NA,6,14,NaN,undefined,NaN,7
41,stl#User:Save button->User:Save button->Save button:Display message page->Display message page:Save selected course->Save selected course:Updae lock status->Updae lock status:Confirmation page->Confirmation page:Homepage,set current semester course,TRAN_NA,7,20,NaN,undefined,NaN,13
42,stl#User:Save button->User:Save button->Save button:Display message page->Display message page:Save selected course->Save selected course:Database,set current semester course,TRAN_NA,5,11,NaN,undefined,NaN,3
43,stl#User:Lock button->User:Lock button->Lock button:Updae lock status->Updae lock status:Database,set current semester course,TRAN_NA,4,6,NaN,undefined,NaN,16
44,stl#User:Lock button->User:Lock button->Lock button:Updae lock status->Updae lock status:Confirmation page->Confirmation page:Homepage,set current semester course,TRAN_NA,5,12,NaN,undefined,NaN,6
45,stl#User:Confirm information->User:Confirm information->Confirm information:Display confirmation ->Display confirmation :Homepage,update course preference,CTRL,4,9,NaN,undefined,NaN,8
46,stl#User:Confirm information->User:Confirm information->Confirm information:Display confirmation ->Display confirmation :Database,update course preference,CTRL,4,10,NaN,undefined,NaN,5
47,stl#User:Send student detail->User:Send student detail->Send student detail:Display detail->Display detail:Display confirmation ->Display confirmation :Homepage,update course preference,CTRL,5,6,NaN,undefined,NaN,3
48,stl#User:Send student detail->User:Send student detail->Send student detail:Display detail->Display detail:Display confirmation ->Display confirmation :Database,update course preference,CTRL,5,7,NaN,undefined,NaN,10
49,stl#User:Student course page->User:Student course page->Student course page:Request student detail->Request student detail:Display detail->Display detail:Display confirmation ->Display confirmation :Homepage,update course preference,TRAN_NA,6,9,NaN,undefined,NaN,6
50,stl#User:Student course page->User:Student course page->Student course page:Request student detail->Request student detail:Display detail->Display detail:Display confirmation ->Display confirmation :Database,update course preference,TRAN_NA,6,10,NaN,undefined,NaN,2
51,stl#User:Course link button->User:Course link button->Course link button:Get  enrolled students list->Get  enrolled students list:Request students data->Request students data:Display page->Display page:Homepage,view enrolled students,TRAN_NA,6,18,NaN,undefined,NaN,15
52,stl#User:Send student detail->User:Send student detail->Send student detail:Display page->Display page:Homepage,view enrolled students,CTRL,4,5,NaN,undefined,NaN,2
53,stl#User:Click button->User:Click button->Click button:Request student detail->Request student detail:Display page->Display page:Homepage,view final student schedule,TRAN_NA,5,6,NaN,undefined,NaN,6
54,stl#User:Send teacher detail->User:Send teacher detail->Send teacher detail:Request teacher detail->Request teacher detail:Display page->Display page:Homepage,view final teacher schedule,CTRL,5,8,NaN,undefined,NaN,11
55,stl#User:Select  year and semester page->User:Select  year and semester page->Select  year and semester page:Request teacher detail->Request teacher detail:Display page->Display page:Homepage,view final teacher schedule,TRAN_NA,5,8,NaN,undefined,NaN,14
56,stl#User:Course reigister page->User:Course reigister page->Course reigister page:Section conflicts page->Section conflicts page:Request student detail data->Request student detail data:Display page->Display page:Homepage,view registered students,TRAN_NA,6,15,NaN,undefined,NaN,9
